,ag,lc,dt,cc,wd,ld,fd,dw,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv,L3_lr,L2_lr,A_cr,C+3_cr,C_cr,B_cr,A+3_cr,g1_rg,a4_rg,g2_rg,a2_rg,a3_rg,g3_rg,g4_rg,a1_rg,f3_rg,f1_rg,f4_rg,g2_tg,g1_tg,g3_tg,g5_tg,g4_tg,r14_rc,r15_rc,r13_rc,r1_rc,r6_rc,r4_rc,r7_rc,r17_rc,r18_rc,r30_rc,r5_rc,r11_rc,r3_rc,r12_rc,r9_rc,r8_rc,r19_rc,r29_rc,r16_rc,r24_rc,r23_rc,r10_rc,r45_rc,r2_rc,r21_rc,r22_rc,r28_rc,r27_rc,r33_rc,r50_rc,r34_rc,r20_rc,r48_rc,r41_rc,r36_rc,r46_rc,r35_rc,r44_rc,r32_rc,r40_rc,t3_tc,t12_tc,t1_tc,t7_tc,t4_tc,t13_tc,t8_tc,t15_tc,t5_tc,t10_tc,t19_tc,t2_tc,t6_tc,t9_tc,t11_tc,t14_tc,t22_tc,t20_tc,t18_tc,t21_tc,t16_tc,t17_tc,tc_dc,dd_dc,ss_dc,tz_dc,gs_dc,gz_dc,ts_dc,th_dc,predictA
1713,5,1,1000,0,-16,-2,9.5,11,0,0.0,0,4,4,7,2,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,56,-4.0,-3.25,-1.0,3.0,2.25,-0.2,2,22.08,44.5,22.56,44.98,34.5,131,44.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1714,5,1,1000,-1,-16,11,9.5,11,0,0.0,2,-5,-5,5,2,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,112,-4.0,-2.0,-5.25,-1.25,-3.25,-0.8,12,22.21,44.31,23.23,45.33,99.5,131,109.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1715,5,1,1000,-1,-16,13,9.5,11,0,0.0,0,-5,-5,3,2,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,67,-1.5,-2.0,-15.75,-14.25,-13.75,-3.31,9,24.81,46.7,25.59,47.48,46.5,131,56.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1716,5,1,1000,0,12,1,76.0,3,0,0.0,-1,-3,-3,1,5,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,53,0.25,-1.75,-3.25,-3.5,-1.5,-0.98,9,24.24,47.11,23.88,46.75,0.0,123,5.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,E
1717,5,1,1000,0,12,-10,76.0,3,0,0.0,-1,1,1,3,5,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,109,-0.75,-1.25,-1.5,-0.75,-0.25,0.3,8,23.36,46.81,22.85,46.3,0.0,123,3.7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,E
1718,5,1,1000,0,12,-2,76.0,3,0,0.0,0,-3,-3,1,5,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,88,-1.0,-2.0,-1.25,-0.25,0.75,-0.7,10,23.83,46.81,23.62,46.6,0.0,123,7.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,E
1719,4,1,1000,0,7,-2,3.3,4,0,0.0,-1,-6,-6,5,5,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,109,-1.75,-2.25,-5.25,-3.5,-3.0,-0.15,11,23.9,47.35,23.54,46.99,66.7,116,70.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A
1720,4,1,1000,0,7,1,3.3,4,0,0.0,0,-6,-6,1,5,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,98,-0.25,-0.25,-4.0,-3.75,-3.75,-0.7,14,23.85,46.46,23.34,45.95,104.7,116,108.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1721,4,1,1000,1,7,-7,3.3,4,0,0.0,0,0,0,1,5,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,77,0.5,1.0,5.0,-4.5,-4.0,-2.55,1,22.58,42.61,22.37,42.4,0.0,116,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
1722,4,1,1000,0,3,-7,37.0,9,6,22.3,1,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,88,-5.0,-4.0,-5.25,-0.25,-1.25,-0.8,6,23.37,46.03,23.25,45.91,0.0,126,13.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,D
1723,4,1,1000,0,3,-2,37.0,9,6,22.3,-1,-6,-6,3,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,67,-1.25,-1.5,-5.5,-4.25,-4.0,-1.79,12,24.0,46.18,23.91,46.09,0.0,126,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,D
1724,4,1,1000,-1,3,12,37.0,9,6,22.3,0,-3,-3,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,112,-1.75,-2.0,-4.75,-3.0,-2.75,-2.38,8,23.04,43.25,22.95,43.16,0.0,126,40.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D
1725,4,1,1000,0,-16,-2,41.0,7,0,0.0,0,-1,-1,1,0,9,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,130,0.25,0.75,-0.75,-1.0,-1.5,-1.96,6,24.36,46.73,24.27,46.64,0.0,123,40.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
1726,4,1,1000,0,-16,-6,41.0,7,0,0.0,0,-6,-6,1,0,9,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,109,0.5,0.75,-2.5,-3.0,-3.25,-0.14,10,23.51,46.88,23.33,46.7,0.0,123,8.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
1727,4,1,1000,0,-16,-3,41.0,7,0,0.0,0,-2,-2,3,0,9,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,63,-0.5,-0.75,-5.75,-5.25,-5.0,-2.32,8,22.01,42.27,22.49,42.75,0.0,123,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
1728,4,1,1000,0,0,0,20.0,6,0,0.0,0,0,0,5,3,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
1729,4,1,1000,0,0,0,20.0,6,0,0.0,0,0,0,5,3,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
1730,4,1,1000,0,0,0,20.0,6,0,0.0,0,0,0,5,3,0,22.2,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
1731,4,1,1000,0,0,0,9.2,5,10,22.6,0,0,0,5,0,0,0.0,0.0,22.8,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1732,4,1,1000,0,0,0,9.2,5,10,22.6,0,0,0,5,0,0,0.0,0.0,22.8,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1733,4,1,1000,0,0,0,9.2,5,10,22.6,0,0,0,5,0,0,0.0,0.0,22.8,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1734,4,1,1000,0,19,0,65.0,10,0,0.0,0,0,0,5,0,3,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,124,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
1735,4,1,1000,0,19,-2,65.0,10,0,0.0,3,-5,-5,5,0,3,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,60,-2.5,-2.5,-4.75,-2.25,-2.25,-2.34,10,25.22,47.59,24.65,47.02,0.0,124,12.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
1736,4,1,1000,0,19,0,65.0,10,0,0.0,0,0,0,5,0,3,0.0,22.9,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,124,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
1737,7,1,1000,0,-7,-3,5.7,13,6,23.3,3,3,3,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,63,-4.5,-3.5,-7.75,-3.25,-4.25,-2.42,6,22.18,42.24,22.39,42.45,10.3,122,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
1738,7,1,1000,0,-7,-2,5.7,13,6,23.3,4,4,4,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,84,-3.5,-2.75,-7.5,-4.0,-4.75,-2.32,5,21.85,42.04,22.45,42.64,10.3,122,16.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
1739,7,1,1000,0,-7,-6,5.7,13,6,23.3,2,8,8,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,112,-4.25,-4.75,-1.25,3.0,3.5,-1.32,2,21.32,41.98,21.8,42.46,9.3,122,15.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
1740,4,1,1000,0,-14,-6,188.0,12,0,0.0,1,3,3,11,10,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,56,-8.75,-6.75,-8.75,0.0,-2.0,-0.69,7,22.44,44.79,22.86,45.21,-18.0,116,170.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,E
1741,4,1,1000,0,-14,-7,188.0,12,0,0.0,2,1,1,11,10,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,77,-6.75,-4.75,-5.0,1.75,-0.25,-0.54,7,22.63,44.93,22.63,44.93,42.0,116,230.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,E
1742,4,1,1000,0,-14,-7,188.0,12,0,0.0,0,1,1,11,10,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,95,-7.75,-10.0,-9.25,-1.5,0.75,-0.31,7,22.95,46.1,23.25,46.4,-66.0,116,122.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,D
1743,5,1,1000,0,-22,2,8.3,2,0,0.0,0,0,-2,1,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,77,2.0,2.0,-1.75,-3.75,-3.75,0.56,11,23.22,47.18,23.46,47.42,20.7,115,29.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C
1744,5,1,1000,0,-22,2,8.3,2,0,0.0,0,-9,-9,1,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,95,0.5,1.0,-5.75,-6.25,-6.75,-1.72,12,24.42,47.21,24.57,47.36,0.0,115,6.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
1745,5,1,1000,0,-22,4,8.3,2,0,0.0,0,0,-8,1,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,53,1.25,1.25,-9.0,-10.25,-10.25,-1.23,10,25.28,49.87,25.94,50.53,6.7,115,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
1746,6,1,1000,-1,22,17,18.0,7,0,0.0,0,-9,-9,1,0,6,0.0,22.4,0.0,0.0,0.0,1,1,1,1,1,98,0.25,0.5,-5.75,-6.0,-6.25,-2.21,11,24.97,46.83,24.58,46.44,33.0,133,51.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B
1747,6,1,1000,-1,22,15,18.0,7,0,0.0,0,-8,-8,1,0,6,0.0,22.4,0.0,0.0,0.0,1,1,1,1,1,120,0.25,0.25,-5.5,-5.75,-5.75,-3.33,12,24.3,44.19,23.67,43.56,0.0,133,8.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
1748,6,1,1000,-1,22,18,18.0,7,0,0.0,5,-7,-7,7,0,6,0.0,22.4,0.0,0.0,0.0,1,1,1,1,1,88,-2.75,-2.0,-7.0,-4.25,-5.0,-2.92,11,25.22,46.32,24.56,45.66,51.0,133,69.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
1749,5,1,1000,0,4,-5,11.0,9,0,0.0,1,-1,-1,3,0,0,0.0,0.0,23.0,0.0,0.0,1,1,1,1,1,151,-1.25,-1.25,-2.25,-1.0,-1.0,-1.31,8,23.02,44.52,22.66,44.16,0.0,125,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1750,5,1,1000,0,4,-1,11.0,9,0,0.0,-1,-4,-4,3,0,0,0.0,0.0,23.0,0.0,0.0,1,1,1,1,1,109,-0.75,-1.75,-7.0,-6.25,-5.25,-1.62,7,23.4,45.09,23.28,44.97,0.0,125,6.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1751,5,1,1000,0,4,-1,11.0,9,0,0.0,0,2,2,3,0,0,0.0,0.0,23.0,0.0,0.0,1,1,1,1,1,137,-1.0,-1.5,0.06,1.06,1.56,-1.19,3,23.29,45.15,23.02,44.88,0.0,125,9.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
1752,5,1,1000,0,-2,0,376.0,1,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,E
1753,5,1,1000,0,-2,9,376.0,1,0,0.0,-2,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,63,-6.5,-12.0,-16.5,-10.0,-4.5,0.09,11,23.64,47.16,23.7,47.22,-254.0,132,122.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,E
