age,nameA,nameB,wdiff,ldiff,l2rwd,l2rld,l3rwd,l3rld,fd,dw,py,mtv,morn,p1,p2,pd,pf,l2p1,l2p2,l2pd,l2pf,l3p1,l3p2,l3pd,l3pf,w1btd1,w2btd1,w3btd1,w4btd1,w6btd1,wk1Bt,wk2Bt,wk3Bt,wk4Bt,wk6Bt,dc,lt,ll3,ll2,ll1,d2leng,d1leng,lbx,sr,adj1,adj8,ad1,ad8,l2adj1,l2adj8,l3adj1,l2adj8,l2itv,l2dc,l2l3,l2l2,l2l1,last2Bx,l2sk,l3dc,L3Itv,l3l3,l3l2,l3l1,last3Bx,l3sk,IWin,al,ldiv,predictA
5,葉楚航,巫顯東,-2,15,-55,10,-57,5,27,8,0,NULL,NULL,0,0,0,1114,0,-2,-2,34,0,-3,-3,34,NULL,NULL,NULL,22.9,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,谷縮,14,-7.5,-6.75,-7.25,0.25,-0.5,-0.02,8,23.85,47.29,23.91,47.35,24.17,46.71,23.46,46.71,224,谷縮,-1.5,-1.75,-3,-1.33,9,同程,252,-1.5,-2.25,-3.75,-1.8,9,40,130,67,10
5,蘇保羅,潘頓,15,2,19,3,19,11,9.3,12,0,NULL,NULL,2,-7,-7,12,1,-7,-7,34,-1,1,1,12,NULL,NULL,NULL,NULL,22.3,FALSE,FALSE,FALSE,FALSE,TRUE,谷縮,28,-1,0.25,-4.25,-3.25,-4.5,-2.25,10,25.11,47.46,24.66,47.01,23.72,45.29,23.9,45.29,112,同程,-0.75,-1,-6.25,-2.06,11,谷縮,182,0.25,-0.25,0.5,-0.64,5,9.7,132,19,4
5,韋達,利敬國,-2,-1,0,14,1075,132,22,2,0,NULL,NULL,-3,-8,-8,34,0,2,2,1114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.4,FALSE,FALSE,FALSE,FALSE,TRUE,谷縮,14,0.06,-1.75,-11.75,-11.81,-10,-2.26,12,25.21,48.25,25.27,48.31,23.38,45.51,NULL,45.51,343,同程,-4.75,-9,-6,-0.83,5,NULL,NULL,0,0,0,NULL,NULL,NULL,132,15,2
6,蘇偉賢,杜美爾,-3,19,1,23,6,24,7.8,9,0,NULL,NULL,-3,-1,-8,56,0,-8,-8,12,0,-2,-2,12,NULL,NULL,NULL,22.9,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,縮程,101,-2.25,-2.5,-15,-12.75,-12.5,-1,14,25.59,49.7,25.68,49.79,24.32,46.73,23.7,46.73,129,田縮,-1.25,-1,-7,-1.22,12,田縮,158,0.06,0.25,-1.25,-0.08,6,40.2,132,48,3
4,姚本輝,沈拿,22,-1,6,-1,22,8,3.2,1,0,NULL,NULL,1,2,2,78,-1,5,5,910,-2,1,-3,1114,22.7,NULL,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,谷縮,28,-3.75,-4.25,-3.25,0.5,1,-1.16,8,24.38,46.97,23.72,46.31,22.68,44.53,25.12,44.53,42,同程,-4,-4.75,-1.5,-0.86,1,縮程,332,-5.5,-6,-11.75,-1.2,13,15.8,130,19,1
6,徐雨石,薛恩,13,1,22,2,18,2,4.9,3,0,NULL,NULL,-4,5,5,910,-1,5,5,78,1,3,3,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,32,-2.75,-8.25,-4.25,-1.5,4,-0.02,2,23.74,47.04,23.35,46.65,22.9,44.75,23.05,44.75,42,同程,-2.25,-3,-0.5,-0.99,2,NULL,45,-1.75,-1.5,-1.75,-0.43,2,NULL,130,4.2,7
4,約翰摩亞,貝力斯,2,-9,0,-1,-14,-3,112,6,0,NULL,NULL,-6,-1,-1,910,-2,-1,-1,1114,-1,-1,-1,1114,NULL,NULL,NULL,22.9,24.1,FALSE,FALSE,FALSE,TRUE,TRUE,田縮,101,-4.25,-7.5,-22,-17.75,-14.5,-2.07,14,24.74,47.62,24.68,47.56,26.24,49.82,25.38,49.82,165,縮程,-5.5,-5.25,-22.75,-2.69,14,谷縮,175,-7,-6.5,-16.75,-2.52,11,NULL,122,75,12
7,鄭俊偉,田泰安,14,2,15,-1,6,-2,18,7,0,NULL,NULL,2,3,3,910,3,-1,-1,78,0,5,5,910,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,谷縮,28,-5.5,-5.75,-3.75,1.75,2,-1.05,4,24.08,46.63,23.66,46.21,23.09,44.66,22.38,44.66,42,同程,-3.75,-2.75,-2,-1.55,7,同程,112,-4.25,-4.5,-2.25,-0.87,3,7,122,25,5
8,文家良,潘明輝,34,-2,41,-5,17,-4,68,10,0,NULL,NULL,-1,-1,-1,78,0,1,1,1114,0,2,2,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,42,-3.75,-4,-2.75,1,1.25,-1.27,6,24,45.77,22.98,44.75,22.5,44.35,22.51,44.35,112,同程,-5.5,-7.5,-6.5,-0.8,6,同程,147,-5,-9.25,-6.25,-0.56,3,NULL,119,86,8
7,霍利時,莫雷拉,11,1,-8,-3,2,-10,7.3,5,0,NULL,NULL,2,0,0,34,0,6,6,1114,1,2,2,78,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,42,-1.75,-1.25,-0.75,1,0.5,-1.51,8,23.52,45.17,23.19,44.84,22.22,44.46,23.61,44.46,101,田縮,-7.75,-7,-5,-0.07,2,田縮,213,-6.25,-3,-2.75,-1.7,4,NULL,117,5.2,6
6,何良,梁家俊,30,-1,32,-3,22,-4,8,4,0,5,23.6,1,-5,-5,56,1,-6,-6,34,1,4,4,78,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,32,-2.5,-3.75,-6.75,-4.25,-3,-1.85,10,25.34,47.96,24.44,47.06,23.49,45.06,22.4,45.06,42,同程,-1.5,-0.5,-2.75,-2.01,9,同程,112,-3.5,-3.25,-1.5,-1.03,5,7,117,15,9
6,高伯新,蔡明紹,38,-2,1,-2,14,0,21,11,0,NULL,NULL,-1,-9,-9,34,0,1,1,34,0,1,1,34,NULL,22.3,NULL,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,同程,112,-0.75,-1.5,-9.25,-8.5,-7.75,-2.39,12,25.12,46.77,23.98,45.63,23.04,44.55,22.81,44.55,147,同程,-1.25,-2,-2,-1.59,8,同程,336,-2,-3,-2.25,-1.07,4,NULL,115,7.3,11
7,何良,巫顯東,17,0,13,17,8,13,7.2,6,0,NULL,NULL,0,-1,-1,12,0,-11,-11,12,-4,-5,-5,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,0.75,1.5,-1.25,-2,-2.75,-0.86,4,24.05,46.73,23.54,46.22,24.89,48.03,27.05,48.03,147,同程,0.5,0.75,-5.25,-1.24,12,同程,175,-0.5,-3.75,-21.25,-3.66,11,5.8,130,13,1
4,沈集成,薛恩,-7,4,-10,5,1125,130,2.4,3,0,NULL,NULL,0,1,1,12,0,-2,-2,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.8,FALSE,FALSE,FALSE,FALSE,TRUE,同程,14,-0.5,-0.5,0.12,0.62,0.62,0.26,6,23.21,46.77,23.42,46.98,23.27,46.51,NULL,46.51,217,同程,0.5,0.5,-0.75,0.12,10,NULL,NULL,0,0,0,NULL,NULL,8.6,130,11,4
9,丁冠豪,梁家俊,14,-2,18,-7,25,-7,9.5,4,0,13,22.7,-2,1,1,78,0,0,1,1114,-1,-1,-1,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-3,-3.75,-5,-2,-1.25,-0.91,5,24.34,47.41,23.92,46.99,24.27,48.69,23.03,48.69,105,縮程,-8.75,-9.75,-10.5,-0.06,8,同程,112,-6,-6.25,-7.75,-0.14,7,35.5,126,45,5
7,高伯新,楊明綸,6,3,12,0,8,4,26,9,0,8,23.2,1,-7,-7,34,0,-2,-2,56,0,2,2,34,NULL,NULL,NULL,NULL,22.7,FALSE,FALSE,FALSE,FALSE,TRUE,同程,105,-1.25,-1.5,-9.25,-8,-7.75,-2.4,12,25.35,48.03,25.17,47.85,23.22,46.14,23.72,46.14,154,同程,-2.25,-3.25,-4.75,-0.3,9,同程,189,-1,-1.5,0.25,-0.77,6,NULL,125,47,10
8,韋達,莫雷拉,-9,-4,-1,-4,-26,13,11,10,0,NULL,NULL,-2,4,4,1114,0,2,2,1114,0,4,4,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,17,-5,-3.75,-7.5,-2.5,-3.75,-1.63,8,23.74,46.24,24.01,46.51,23.5,46.34,23.04,46.34,28,同程,-6,-7,-8.5,-0.78,5,谷增,161,-5.5,-8,-4.5,-0.94,1,9,124,20,2
4,苗禮德,杜美爾,-3,-3,-9,-1,37,-2,10,12,0,3,21.1,0,1,1,34,0,0,0,56,-1,-3,-3,78,NULL,NULL,NULL,NULL,22.7,FALSE,FALSE,FALSE,FALSE,TRUE,普通,22,-2.25,-1.75,-2.5,-0.25,-0.75,-0.07,6,22.54,45.19,22.63,45.28,23.12,45.53,23.31,45.53,52,NULL,-3,-2.25,-2.75,-0.74,11,同程,112,-3.5,-4.75,-7.25,-0.11,10,NULL,123,8,3
4,羅富全,史卓豐,20,-4,-8,-2,-5,-6,21,7,0,NULL,NULL,0,-7,-7,12,0,1,-1,910,1,1,1,34,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,45,-0.5,-0.75,-6.5,-6,-5.75,-1.04,12,23.82,46.12,23.22,45.52,23.45,46.86,23.36,46.86,101,縮程,-5,-3.5,-5.75,-0.1,8,NULL,150,-1,-1.75,-1.25,-0.75,5,NULL,123,5.2,7
8,葉楚航,潘頓,10,-2,38,-2,36,-2,5.8,8,0,NULL,NULL,1,2,0,78,2,4,4,78,0,7,7,910,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,縮程,17,-4,-3.5,-3.5,0.5,0,-0.99,6,24.44,47.65,24.14,47.35,22.23,44.63,22.72,44.63,38,NULL,-5.25,-3.5,-1,0.11,1,NULL,52,-4.25,-3.5,-1.5,-0.37,3,6.2,122,12,8
6,方嘉柏,利敬國,20,-1,23,-1,14,4,29,11,0,NULL,NULL,0,-8,-8,34,0,-13,-13,12,0,-2,-2,12,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,谷增,42,-0.75,-1.25,-5,-4.25,-3.75,-2.08,11,24.41,46.17,23.81,45.57,25.27,47.8,23.1,47.8,52,NULL,1.25,0.25,-14,-2.77,14,NULL,108,0.75,0.75,-0.5,-0.33,8,NULL,120,20,9
4,賀賢,蔡明紹,0,-2,31,-5,23,-12,60,5,0,6,23.5,1,6,6,1114,-1,3,-1,1114,0,-2,-2,910,NULL,NULL,NULL,23,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,普通,17,-8.25,-4.5,-7.25,1,-2.75,-1.88,6,23.92,46.02,23.92,46.02,24.31,47.46,22.9,47.46,108,縮程,-8.25,-5,-14.75,-1.31,12,NULL,129,-5.5,-5.25,-9,-0.85,10,NULL,115,85,11
4,姚本輝,潘明輝,-2,-4,3,-11,6,-10,14,1,0,6,23.3,0,-3,-3,34,-2,-2,-2,910,-3,-1,-1,910,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-1.5,-2.5,-6,-4.5,-3.5,-1.09,8,23.75,46.59,23.81,46.65,25.42,48.9,22.43,48.9,108,NULL,-3,-7.5,-21.25,-2.27,12,田增,158,-2.5,-4,-10.75,-2.04,12,58,113,72,6
4,姚本輝,莫雷拉,3,17,5,14,1,11,4,2,0,NULL,NULL,0,0,-3,12,0,-8,-8,12,1,3,3,1114,NULL,NULL,NULL,23,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,縮程,114,2,3,-1.75,-3.75,-4.75,-1.61,10,25.84,48.63,24.91,47.7,24.61,47.67,23.14,47.67,161,同程,0.25,0.25,-5.25,-1.13,12,NULL,178,-7.5,-7.25,-8,-0.34,8,59,133,63,11
6,何良,潘明輝,8,17,6,19,5,19,21,9,0,6,23.5,-1,-4,-4,78,1,-1,-1,34,1,0,0,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-3.25,-3.5,-4.25,-1,-0.75,-0.59,10,24.39,47.44,24.15,47.2,24.09,47.07,24.19,47.07,161,同程,-1.75,-1.25,-2.25,-0.54,9,同程,182,-2.25,-2.25,-5.75,-0.77,7,NULL,131,11,4
6,蘇偉賢,潘頓,-17,0,-20,13,-9,12,2.1,4,0,NULL,NULL,0,7,7,910,0,1,1,1114,0,-6,-6,12,NULL,22.4,NULL,NULL,22.4,FALSE,TRUE,FALSE,FALSE,TRUE,同程,28,-4.75,-6,-1.25,3.5,4.75,0.28,1,22.09,44.97,22.6,45.48,23.92,46.71,24.6,46.71,105,同程,-6.25,-5.75,-7.5,-0.74,5,同程,154,0.25,1.25,-3.5,-1.54,11,NULL,131,3.4,1
5,方嘉柏,史卓豐,-5,-1,0,6,18,1,5.3,1,0,NULL,NULL,2,2,2,56,0,4,4,56,-1,-1,-11,12,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,14,-4,-1.75,-1.25,2.75,0.5,-0.09,5,23.11,46.31,23.26,46.46,22.98,45.74,26.57,45.74,28,同程,-3,-3.5,1.25,-0.04,2,縮程,114,-1.5,-1.75,-24,-3.15,14,NULL,127,3.3,5
4,約翰摩亞,郭能,-26,-1,-13,-6,-31,-6,14,5,0,NULL,NULL,0,-4,-4,12,-3,2,-4,56,2,-1,-1,34,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,14,0.25,0.06,-2,-2.25,-2.06,-0.87,10,22.76,45.46,23.54,46.24,24.12,47.09,22.6,47.09,32,縮程,-3,-2.25,-8,-1.33,10,NULL,45,-2.5,-1.5,-3.75,-0.68,7,NULL,127,8.4,2
4,霍利時,希威森,0,125,1093,125,1093,125,102,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.2,22.6,NULL,22.9,NULL,TRUE,TRUE,FALSE,TRUE,FALSE,普通,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,125,NULL,3
4,沈集成,蔡明紹,4,-3,1055,125,1055,125,77,3,0,NULL,NULL,0,-1,-1,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.7,FALSE,FALSE,FALSE,FALSE,TRUE,普通,22,-4.5,-3.5,-6.5,-2,-3,-0.51,10,23.11,45.68,22.99,45.56,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,108,125,185,10
6,葉楚航,蘇狄雄,40,-7,33,-10,36,-1,22,8,0,6,22.5,0,-1,2,78,-1,0,0,910,0,-3,-3,12,NULL,NULL,NULL,NULL,24.1,FALSE,FALSE,FALSE,FALSE,TRUE,縮程,101,-3.5,-3.25,-2.25,1.25,1,0.62,4,23.98,47.59,22.78,46.39,23.24,46.21,22.56,46.21,112,同程,-5.25,-5.5,-6.25,-0.57,4,NULL,137,0.25,0.25,-2.75,0.05,7,NULL,121,6.7,9
4,告東尼,田泰安,-15,-2,-15,-1,12,1,17,12,0,NULL,NULL,0,-3,-3,12,0,1,1,78,-1,0,0,12,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,14,0.5,0.5,-1.5,-2,-2,-0.04,10,23.09,46.65,23.54,47.1,23.17,46.19,23.89,46.19,42,同程,-5.5,-7,-3.75,-0.18,6,同程,147,0.25,-0.25,-1,-1.4,5,NULL,123,10,12
4,蔡約翰,李寶利,5,1,17,1,13,1,33,10,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,4,78,-1,-1,8,1114,NULL,NULL,23.1,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,田縮,101,-8.5,-5.25,-0.5,8,4.75,0.91,1,22.59,45.91,22.44,45.76,23.09,46.7,22.82,46.7,108,縮程,-4.75,-3.75,-3.75,0.55,5,縮程,150,-5,-4.75,-2,1.71,2,NULL,122,5.1,6
9,鄭俊偉,黃皓楠,0,-2,21,4,19,-4,120,7,0,NULL,NULL,-2,-2,-2,78,0,-1,-3,56,0,-2,-2,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,14,-3.25,-4,-5.25,-2,-1.25,-0.62,9,23.38,46.2,23.38,46.2,24.08,47.75,22.88,47.75,108,縮程,-1.5,-1.5,-8.25,-0.29,9,同程,154,-2,-3.25,-3.5,-0.04,4,NULL,118,60,8
4,容天鵬,楊明綸,-25,-2,-10,-5,-7,-7,49,11,0,NULL,NULL,0,1,-1,56,0,0,1,1114,-3,3,2,78,NULL,NULL,23.5,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,縮程,114,-4.75,-3,-7.25,-2.5,-4.25,-0.6,9,22.86,45.93,23.61,46.68,22.89,45.44,23.48,45.44,143,縮程,-12.5,-8.75,-6.5,-0.49,7,縮程,165,-4,-2.5,-3.75,-0.31,4,NULL,115,28,7
7,霍利時,田泰安,-3,2,-3,1,-13,0,10,2,0,8,23.2,0,6,6,1114,0,2,2,78,1,-1,-1,910,NULL,NULL,NULL,NULL,22.8,FALSE,FALSE,FALSE,FALSE,TRUE,谷增,28,-5,-6.75,-1.5,3.5,5.25,-0.89,1,22.54,44.22,22.63,44.31,23.5,46.37,23.65,46.37,105,同程,-3.75,-3.75,-5,-0.6,4,同程,147,-4.5,-4,-4.75,-0.59,7,56,133,66,3
6,方嘉柏,潘頓,7,4,20,5,42,5,6.7,3,0,NULL,NULL,1,3,3,78,0,8,8,910,-1,8,8,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,42,-4,-3.75,-0.12,3.88,3.63,0.93,3,22.78,46.16,22.57,45.95,22.65,44.43,23.4,44.43,105,谷增,-3.75,-7.25,-1.25,-0.72,1,同程,350,-7,-7.25,-4.25,-0.37,1,NULL,132,5.5,7
5,告東尼,薛恩,-1,2,9,8,6,9,10,4,0,NULL,NULL,1,-4,-4,56,-1,4,4,56,1,6,6,910,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-3,-1.75,-3.25,-0.25,-1.5,-0.96,12,23.8,46.61,23.83,46.64,22.78,46.32,23.41,46.32,42,同程,-2.25,-3,0.06,1,4,同程,154,-3.25,-4,-0.5,-0.32,2,NULL,132,4.4,4
6,文家良,梁家俊,13,1,10,-2,-11,19,69,9,0,8,23.6,0,-2,-2,910,-1,-2,2,1114,1,-4,-4,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,42,-5.25,-6.25,-8,-2.75,-1.75,0.28,10,23.72,47.3,23.33,46.91,24.64,47.59,24.61,47.59,114,縮程,-8.5,-9.5,-13.25,-1.75,12,NULL,143,-3.75,-3.5,-8.75,-1.68,12,NULL,131,70,6
4,何良,莫雷拉,26,13,32,2,44,8,1.7,1,0,NULL,NULL,0,0,0,12,1,3,3,56,-1,3,3,34,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,0.25,1,2.75,-2.5,-1.75,-0.15,4,24.25,47.18,23.47,46.4,23.24,46.4,22.76,46.4,147,同程,-1.5,-1.75,0.5,-0.02,2,同程,182,-1.25,-1.75,0.5,0.99,1,NULL,129,4.1,1
5,沈集成,利敬國,0,127,1115,127,1115,127,13,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.4,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,普通,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,127,NULL,11
3,約翰摩亞,郭能,-21,2,-4,6,-5,4,11,6,0,NULL,NULL,0,-7,-7,12,0,-2,-2,12,0,0,0,56,NULL,NULL,NULL,23.4,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,同程,14,-0.5,-1,-4.25,-3.75,-3.25,-0.75,8,23.44,46.7,24.07,47.33,23.86,47.04,23.11,47.04,147,同程,-0.5,-0.75,-1.75,-0.5,9,NULL,165,-2.25,-2,-2,-0.08,4,NULL,126,5.3,2
8,蘇保羅,杜美爾,7,1,-8,-2,16,-1,25,12,0,NULL,NULL,0,1,1,1114,0,0,0,56,0,2,2,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-6.25,-8.5,-8.75,-2.5,-0.25,0.15,5,23.38,46.67,23.17,46.46,23.38,46.23,23.36,46.23,112,同程,-3,-3,-2.25,-0.59,5,同程,161,-1.75,-1.75,-2,-0.33,6,NULL,125,39,8
5,蔡約翰,蔡明紹,15,4,17,-10,45,-6,20,11,0,NULL,NULL,1,1,1,78,0,3,3,34,2,6,6,78,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,22,-3.25,-3.25,-3.25,0,0,0.11,8,22.82,45.18,22.37,44.73,22.07,44.67,22.06,44.67,38,NULL,-2.5,-2,0.06,0.23,3,NULL,101,-8,-2.75,0.5,-0.1,2,NULL,123,7.7,5
4,蘇偉賢,蘇狄雄,12,-3,32,-6,29,-8,127,5,0,NULL,NULL,1,2,2,1114,-2,0,0,1114,-1,0,0,910,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,田增,32,-3,-3.5,-4.75,-1.75,-1.25,-2.23,4,23.24,43.98,22.88,43.62,22.7,44.84,23.22,44.84,101,NULL,-7.5,-6.75,-8.5,-0.74,9,谷增,147,-3,-5,-8.5,-1.58,8,79,120,206,12
4,呂健威,潘明輝,-2,1,19,-5,18,-3,61,7,0,NULL,NULL,0,2,2,1114,0,0,0,1114,-1,0,0,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,同程,28,-9.75,-8.5,-3.5,6.25,5,0.05,1,22.73,45.54,22.79,45.6,23.35,45.49,24.69,45.49,105,谷增,-4.75,-10.5,-10.75,-1.36,7,田增,150,-3,-7.75,-24,-3.41,11,163,120,224,9
5,葉楚航,巫顯東,6,1,4,-3,38,-6,176,10,0,NULL,NULL,-2,-1,-2,910,-1,-4,-4,56,-2,-4,0,1114,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,縮程,22,-4,-5.5,-8.25,-4.25,-2.75,-0.27,9,23.58,46.68,23.4,46.5,23.67,45.8,25.18,45.8,52,NULL,-3,-3.75,-10.5,-1.63,9,縮程,108,-6,-8,-18,-1.84,13,180,114,356,10
4,丁冠豪,潘頓,-2,0,5,9,14,0,1.5,1,0,NULL,NULL,0,-4,-4,12,0,0,0,12,0,1,1,12,NULL,21.6,NULL,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,普通,45,1,0.75,-4,-5,-4.75,-1.52,9,23.46,45.46,23.52,45.52,23.47,45.79,23.03,45.79,154,同程,1,1.5,2,-0.88,5,谷增,182,-0.06,-0.5,0.75,-1.83,6,NULL,133,2.2,3
7,呂健威,蔡明紹,10,8,16,5,27,8,12,7,0,NULL,NULL,4,4,4,78,0,3,3,78,0,-7,-7,12,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,38,-4.75,-4.25,0.06,4.81,4.31,-0.31,2,22.53,44.21,22.23,43.91,23.68,46.24,23.86,46.24,105,同程,-3.25,-4.75,-0.75,-0.97,3,NULL,143,-0.25,-0.25,-2.75,-1.22,11,18,129,30,8
4,蔡約翰,莫雷拉,6,5,10,4,4,10,6.4,5,0,NULL,NULL,1,8,8,910,0,4,4,78,1,0,7,910,NULL,21.6,NULL,23,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,同程,105,-5.25,-5.5,0.25,5.5,5.75,-0.93,1,23.62,45.98,23.44,45.8,23.15,45.59,23.21,45.59,154,同程,-5.25,-6,-5,-0.59,3,縮程,206,-4.75,-3.75,-0.25,-0.17,3,NULL,128,8.8,4
5,葉楚航,薛恩,-1,3,-4,7,-17,-6,39,6,0,NULL,NULL,3,1,1,910,1,3,3,56,1,1,1,34,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,38,-5.5,-5.5,-3.25,2.25,2.25,-0.54,5,22.36,44.12,22.39,44.15,23.26,45.58,23.14,45.58,143,NULL,-1.5,-1,0.06,-0.73,6,同程,161,-0.5,-0.25,1,-0.3,4,NULL,127,6.9,10
6,姚本輝,沈拿,-33,10,-32,-1,-36,14,51,2,0,NULL,NULL,-1,-1,-1,56,1,0,0,56,3,0,0,34,NULL,NULL,22,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,普通,45,-2.75,-4.25,-8,-5.25,-3.75,-1.22,8,22.77,45.01,23.76,46,24.09,46.57,22.63,46.57,105,同程,-2,-3,-2.75,-1.64,6,田增,165,-0.75,0.06,0.01,-2.03,4,NULL,127,31,1
5,告東尼,田泰安,11,1,20,-9,12,-7,21,8,0,4,21.8,0,5,5,78,0,11,11,1114,0,3,3,34,NULL,NULL,NULL,NULL,23.7,FALSE,FALSE,FALSE,FALSE,TRUE,同程,105,-4,-4.75,-0.25,3.75,4.5,-1.04,2,23.84,46.28,23.51,45.95,22.21,45.11,22.12,45.11,147,同程,-8,-6.5,0.25,0.42,1,同程,189,-1.75,-2.75,0.5,0.7,1,NULL,124,7.4,5
4,高伯新,梁家俊,5,0,-5,1,-2,-6,9.7,11,0,NULL,NULL,3,1,1,910,1,2,2,56,0,4,4,56,22.8,NULL,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,普通,45,-4.25,-5,-7.75,-3.5,-2.75,-1.18,7,23.45,45.57,23.3,45.42,23.93,46.37,22.7,46.37,105,同程,-1.25,-2,-0.25,-1.46,4,同程,154,-2.25,-3.25,2.5,-0.18,1,NULL,120,8.8,11
4,羅富全,史卓豐,-22,2,4,1,-6,17,75,12,0,NULL,NULL,0,-13,-13,12,-3,-5,-5,56,-5,-6,-6,56,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,普通,22,0.5,0.25,-12,-12.5,-12.25,-1.74,14,23.62,46.1,24.28,46.76,29.71,52.63,24.2,52.63,105,同程,-0.25,-4,-38.5,-6.76,11,田增,165,-0.5,-1.75,-11,-3.19,14,162,123,237,12
4,霍利時,希威森,-8,3,1154,118,1154,118,20,3,0,NULL,NULL,1,0,0,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.5,FALSE,FALSE,FALSE,FALSE,TRUE,田增,11,-1,-2,-5,-4,-3,-1.96,8,21.99,42.17,22.23,42.41,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,90,118,110,6
